subject,site,cond,window,tmin,tmax,A1,gamma1,f1,A2,gamma2,f2,R2,RMSE_uV,n_eeg,n_roi,roi_ok,roi_names,agg,file,evoked_comment,fit_valid,fit_issues
07,m1,sham,15-80ms,0.015,0.08,0.7880353684158353,93.12658810962206,22.02050715268393,0.4728212210495012,44.33493177610152,118.18008825343887,0.5130777220607357,0.08589301643215477,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-07_M1_sham_ave.fif,M1_sham,True,
07,ppc,active,15-80ms,0.015,0.08,0.5439223646657937,80.76695610617963,19.421030248294528,-0.23969032539780932,20.000000000000004,53.361837255544934,0.5168711124432919,0.08555778550171483,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-07_PPC_active_ave.fif,PPC_active,True,
07,ppc,sham,15-80ms,0.015,0.08,0.4459915204797666,76.25990123509193,18.700824866250272,-0.22022328435876484,20.000000000023835,52.953883594157126,0.4370536794757025,0.09235523647808028,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-07_PPC_sham_ave.fif,PPC_sham,True,
08,dlpfc,active,15-80ms,0.015,0.08,0.7805800832304485,70.81018388452667,16.038059107057563,0.21090698690564552,20.000000000000004,61.1293538318487,0.8165692505815443,0.052718628387604057,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-08_DLPFC_active_ave.fif,DLPFC_active,True,
08,dlpfc,sham,15-80ms,0.015,0.08,0.7224291382270566,76.89945977971858,17.00415156826278,-0.19612077323494131,20.000000000000004,52.5730477983907,0.5519907370709776,0.08238943582338094,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-08_DLPFC_sham_ave.fif,DLPFC_sham,True,
08,m1,active,15-80ms,0.015,0.08,0.3953891848693448,70.49033586286856,18.80303010966398,-0.21927763182937482,20.000000000000004,52.88107904560221,0.4300435559248822,0.09292848701080028,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-08_M1_active_ave.fif,M1_active,True,
08,m1,sham,15-80ms,0.015,0.08,0.33941802247104225,69.42599471723734,18.142453952338098,-0.20014796757267725,20.000000000000004,52.50236270187695,0.3575758987786266,0.09865950792176024,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-08_M1_sham_ave.fif,M1_sham,True,
08,ppc,active,15-80ms,0.015,0.08,0.5959631444524152,83.87263686574376,19.390324066286546,-0.2420730805711174,20.000000000001535,53.4319812061647,0.5338132400242617,0.08404424880510991,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-08_PPC_active_ave.fif,PPC_active,True,
08,ppc,sham,15-80ms,0.015,0.08,0.3995679194658649,73.311516837457,18.604054735006496,-0.21347746654007024,20.00000000142251,52.79603160181142,0.4076142542974277,0.09473933502808164,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-08_PPC_sham_ave.fif,PPC_sham,True,
09,dlpfc,active,15-80ms,0.015,0.08,0.2639449972926848,55.419138488835706,14.601322482928556,0.30784143791286533,20.000000000000004,62.06394189197813,0.7732630777738687,0.05861235290039613,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-09_DLPFC_active_ave.fif,DLPFC_active,True,
