subject,site,cond,window,tmin,tmax,A1,gamma1,f1,A2,gamma2,f2,R2,RMSE_uV,n_eeg,n_roi,roi_ok,roi_names,agg,file,evoked_comment,fit_valid,fit_issues
16,dlpfc,active,15-80ms,0.015,0.08,0.3859781331085342,50.00000000000001,15.174336080086276,0.259245697709889,20.000000000000004,60.701199817386,0.7692060401579615,0.05913440774564607,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-16_DLPFC_active_ave.fif,DLPFC_active,True,
16,dlpfc,sham,15-80ms,0.015,0.08,0.27264880975166017,50.00000000000001,16.12385173960245,0.2947356952040242,20.000000000000004,61.6323340945544,0.7489878081922532,0.06167021183192017,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-16_DLPFC_sham_ave.fif,DLPFC_sham,True,
16,m1,active,15-80ms,0.015,0.08,0.35370591599072887,73.53375930483386,16.956869030976158,-0.20572242117774125,20.000000000000014,52.66898579613174,0.3682663394878283,0.09783517838171435,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-16_M1_active_ave.fif,M1_active,True,
16,m1,sham,15-80ms,0.015,0.08,0.5594513909712926,82.09449411860444,19.024626523683043,-0.23450802978467614,20.000000000000007,53.311260244097795,0.5041018136775833,0.08668107569522018,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-16_M1_sham_ave.fif,M1_sham,True,
16,ppc,active,15-80ms,0.015,0.08,0.9286734533210507,114.13141875844725,24.999999999999996,-0.5572040719926303,44.6622819654072,111.3754675600359,0.7381635715576502,0.06298586041935796,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-16_PPC_active_ave.fif,PPC_active,True,
16,ppc,sham,15-80ms,0.015,0.08,0.5926002704092245,83.15035881044848,19.357981731478496,-0.2373241512601168,20.000000000000004,53.40569016288301,0.5204306639149745,0.0852420205174748,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-16_PPC_sham_ave.fif,PPC_sham,True,
17,dlpfc,active,15-80ms,0.015,0.08,0.8107236333302197,70.05362076066774,14.610931642145223,0.16276632272716887,20.000000000000007,61.89830892577738,0.7649411934435846,0.059678279709121616,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-17_DLPFC_active_ave.fif,DLPFC_active,True,
17,dlpfc,sham,15-80ms,0.015,0.08,0.8163599094948729,109.37630963276372,21.353856217945086,0.24142857040573798,20.000000000000217,62.66568198546494,0.5016260137206352,0.08689718640002307,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-17_DLPFC_sham_ave.fif,DLPFC_sham,True,
17,m1,active,15-80ms,0.015,0.08,0.5348730098872362,77.805042764867,19.263209202031984,-0.23202548614805354,20.000000000000057,53.26505595499989,0.5026534652953956,0.0868075662378453,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-17_M1_active_ave.fif,M1_active,True,
17,m1,sham,15-80ms,0.015,0.08,0.7816681918059839,108.57848859546168,24.501307066795835,0.25520829095747394,20.000000000000004,63.026820519698575,0.4924417522468688,0.08769422148075517,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-17_M1_sham_ave.fif,M1_sham,True,
17,ppc,active,15-80ms,0.015,0.08,0.608746644504016,83.97535967675955,19.592076891411715,-0.24250913009187375,20.000000000000004,53.507992190387995,0.5379446088825236,0.083671018037088,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-17_PPC_active_ave.fif,PPC_active,True,
17,ppc,sham,15-80ms,0.015,0.08,0.6106024216464242,84.14673860108716,19.45986054613495,-0.2407384419062459,20.00000000087395,53.47733658285036,0.5333535169394981,0.08408567808193929,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-17_PPC_sham_ave.fif,PPC_sham,True,
18,dlpfc,active,15-80ms,0.015,0.08,0.29880662620995246,51.492728968199685,14.727516345435813,0.3156810633388014,20.000000000000004,60.73602361729493,0.8598395719223721,0.04608299957319567,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-18_DLPFC_active_ave.fif,DLPFC_active,True,
18,dlpfc,sham,15-80ms,0.015,0.08,0.7640118421374995,89.02474097986168,20.19248070469457,-0.2583237247217909,20.00000000000127,54.170196536630094,0.6221871225516549,0.07566001280135937,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-18_DLPFC_sham_ave.fif,DLPFC_sham,True,
18,m1,active,15-80ms,0.015,0.08,0.35038889793741607,67.03539346909642,18.793360743412435,-0.2080092813004893,20.000000000000004,52.59245824622492,0.3896559684717079,0.09616463404675864,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-18_M1_active_ave.fif,M1_active,True,
18,m1,sham,15-80ms,0.015,0.08,0.6283241029835456,85.67653314013923,19.36857512074216,-0.24059249432707422,20.000000000000018,53.50028023247285,0.5338169435738267,0.08404391496609301,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-18_M1_sham_ave.fif,M1_sham,True,
18,ppc,active,15-80ms,0.015,0.08,0.4090772561918682,74.12908438065612,18.595358014939997,-0.22271359550282388,20.000000000885763,52.91644786802107,0.4351399009640492,0.09251208758339703,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-18_PPC_active_ave.fif,PPC_active,True,
18,ppc,sham,15-80ms,0.015,0.08,0.3632389841138606,70.55039524868656,18.59645824011835,-0.2077626791262081,20.000000000000004,52.666514453135974,0.3840646359184149,0.09660410964987706,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-18_PPC_sham_ave.fif,PPC_sham,True,
19,dlpfc,active,15-80ms,0.015,0.08,0.18514297747168437,50.00000000000001,14.118273135692384,0.3071663425456507,23.43613475458291,56.025673981207895,0.5482426171101782,0.08273335984759,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-19_DLPFC_active_ave.fif,DLPFC_active,True,
19,dlpfc,sham,15-80ms,0.015,0.08,0.24952372019557276,50.00000000000001,14.519548949456562,0.3288453609636368,23.774950188805423,59.79055797747789,0.6963044103838525,0.06783397620309446,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-19_DLPFC_sham_ave.fif,DLPFC_sham,True,
19,m1,active,15-80ms,0.015,0.08,0.8553136101127455,87.60726531717542,20.338702943334845,0.5131881660676473,47.34451603679115,118.61545274622303,0.5739922974081613,0.08034091212133992,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-19_M1_active_ave.fif,M1_active,True,
19,m1,sham,15-80ms,0.015,0.08,0.527561843029898,84.69012352211735,19.11137009114716,-0.218841793460105,20.000000000008594,53.02439283360075,0.4373122611845166,0.0923340229830972,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-19_M1_sham_ave.fif,M1_sham,True,
19,ppc,active,15-80ms,0.015,0.08,0.5455537209733752,80.68376140297772,19.301362942243436,-0.23761683799480632,20.000000000000078,53.3311351863332,0.5121955616681354,0.08597078770355067,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-19_PPC_active_ave.fif,PPC_active,True,
19,ppc,sham,15-80ms,0.015,0.08,0.3749232147871161,69.92812171459423,18.94580724241521,-0.2159942910379579,20.0000000000004,52.80897389542199,0.4127066605268973,0.09433124578536824,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-19_PPC_sham_ave.fif,PPC_sham,True,
20,dlpfc,active,15-80ms,0.015,0.08,0.669578613143794,120.21778742794788,24.303131959920076,0.3055791661240537,20.00000000000043,61.50059445922425,0.6108143405870924,0.07679031459339766,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-20_DLPFC_active_ave.fif,DLPFC_active,True,
20,dlpfc,sham,15-80ms,0.015,0.08,0.34465800807090863,68.19568532522379,18.20449577300187,-0.1949075701251961,20.000000000000004,52.47072197367281,0.34978395375000226,0.09925602388029135,30,5,True,"Fp2,F4,F8,FC2,FC6",pca1,sub-20_DLPFC_sham_ave.fif,DLPFC_sham,True,
20,m1,active,15-80ms,0.015,0.08,0.4640692735246092,75.4115029328057,18.549341224811805,-0.22232044389334818,20.000000000000004,53.001674527855094,0.45474827770373705,0.09089218740777355,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-20_M1_active_ave.fif,M1_active,True,
20,m1,sham,15-80ms,0.015,0.08,0.8009440394463168,90.80839743675064,21.73281017925906,0.48056642366779007,46.21249112281723,118.72562849881155,0.5039441170140844,0.08669485698163903,30,5,True,"C3,FC1,CP1,FC5,CP5",pca1,sub-20_M1_sham_ave.fif,M1_sham,True,
20,ppc,active,15-80ms,0.015,0.08,0.4898899529796833,78.23064534575751,19.460537872087343,-0.24049970194725404,20.000000000003254,53.259110698797485,0.5067403581798813,0.08645016446876166,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-20_PPC_active_ave.fif,PPC_active,True,
20,ppc,sham,15-80ms,0.015,0.08,0.19931163164369917,50.00000000000001,10.243945662649013,-0.34794486373874417,27.163587765139955,61.885328366818904,0.4579362571717909,0.09062608351107772,30,5,True,"P3,P7,Pz,CP1,CP5",pca1,sub-20_PPC_sham_ave.fif,PPC_sham,True,
