subject,site,cond,channel,mi_early_late_bits,reason,resample_n
3,ppc,sham,P7,0.7964914466710944,ok,128
3,ppc,sham,P8,0.5200614943854648,ok,128
3,ppc,sham,Fz,0.6930731664052163,ok,128
3,ppc,sham,Cz,0.7476647602488989,ok,128
3,ppc,sham,Pz,0.7511676999852052,ok,128
3,ppc,sham,Iz,0.6355708367269135,ok,128
3,ppc,sham,FC1,0.6584817609368513,ok,128
3,ppc,sham,FC2,0.7107952835033382,ok,128
3,ppc,sham,CP1,0.6810146756280775,ok,128
3,ppc,sham,CP2,0.7013168993096084,ok,128
3,ppc,sham,FC5,0.6979497737970388,ok,128
3,ppc,sham,FC6,0.9058702200074507,ok,128
3,ppc,sham,CP5,0.7771792987140557,ok,128
3,ppc,sham,CP6,0.6832322270403591,ok,128
3,ppc,sham,TP9,0.6565041737766885,ok,128
3,ppc,sham,TP10,0.5240145692583997,ok,128
4,dlpfc,active,Fp1,1.411493401320392,ok,128
4,dlpfc,active,Fp2,0.7359260653422915,ok,128
4,dlpfc,active,F3,0.5008621206696455,ok,128
4,dlpfc,active,F4,0.6769959712964206,ok,128
4,dlpfc,active,C3,1.0001563971459384,ok,128
4,dlpfc,active,C4,0.6510292989532365,ok,128
4,dlpfc,active,P3,0.7366612427659922,ok,128
4,dlpfc,active,P4,0.7839006782686827,ok,128
4,dlpfc,active,O1,0.7598947602600036,ok,128
4,dlpfc,active,O2,0.9502798302894959,ok,128
4,dlpfc,active,F7,0.7225378421015934,ok,128
4,dlpfc,active,F8,0.44609159631839373,ok,128
4,dlpfc,active,T7,0.7614752558542972,ok,128
4,dlpfc,active,T8,0.53289611369399,ok,128
4,dlpfc,active,P7,0.8417587077103378,ok,128
4,dlpfc,active,P8,0.46167527094989785,ok,128
4,dlpfc,active,Fz,1.0532273590606585,ok,128
4,dlpfc,active,Cz,0.6879746924202829,ok,128
4,dlpfc,active,Pz,0.785979250421096,ok,128
4,dlpfc,active,Iz,0.7493753369154159,ok,128
4,dlpfc,active,FC1,0.6532276495144894,ok,128
4,dlpfc,active,FC2,0.5459618617753609,ok,128
4,dlpfc,active,CP1,0.7067842149946892,ok,128
4,dlpfc,active,CP2,0.6836992099130726,ok,128
4,dlpfc,active,FC5,1.0409974437762084,ok,128
4,dlpfc,active,FC6,0.3488842491340876,ok,128
4,dlpfc,active,CP5,0.6110425924362859,ok,128
4,dlpfc,active,CP6,0.7384801578312539,ok,128
4,dlpfc,active,TP9,0.7113326173647083,ok,128
4,dlpfc,active,TP10,0.6765328296318835,ok,128
4,dlpfc,sham,Fp1,0.5155273926665915,ok,128
4,dlpfc,sham,Fp2,0.5433903001821458,ok,128
4,dlpfc,sham,F3,0.9270726730472739,ok,128
4,dlpfc,sham,F4,0.7839259785109555,ok,128
4,dlpfc,sham,C3,0.5299259581278175,ok,128
4,dlpfc,sham,C4,0.46248623771870945,ok,128
4,dlpfc,sham,P3,0.7536531085981485,ok,128
4,dlpfc,sham,P4,0.8243803085335886,ok,128
4,dlpfc,sham,O1,0.6566270227375635,ok,128
4,dlpfc,sham,O2,0.6867686703544916,ok,128
4,dlpfc,sham,F7,0.6816176592460532,ok,128
4,dlpfc,sham,F8,0.5363492690738996,ok,128
4,dlpfc,sham,T7,0.902532081544395,ok,128
4,dlpfc,sham,T8,0.6522404478537052,ok,128
4,dlpfc,sham,P7,0.6504267358401269,ok,128
4,dlpfc,sham,P8,0.5448426290315456,ok,128
4,dlpfc,sham,Fz,0.8115386626570589,ok,128
4,dlpfc,sham,Cz,0.7656272429303534,ok,128
4,dlpfc,sham,Pz,0.7412911196626116,ok,128
4,dlpfc,sham,Iz,0.5896425292461107,ok,128
4,dlpfc,sham,FC1,0.6641580040920547,ok,128
4,dlpfc,sham,FC2,0.6070389848474146,ok,128
4,dlpfc,sham,CP1,0.5664948735149453,ok,128
4,dlpfc,sham,CP2,0.7400337479714726,ok,128
4,dlpfc,sham,FC5,0.6447888991355982,ok,128
4,dlpfc,sham,FC6,0.669828539535595,ok,128
4,dlpfc,sham,CP5,0.7407083900827233,ok,128
4,dlpfc,sham,CP6,0.5558032761027675,ok,128
4,dlpfc,sham,TP9,0.9739680861781417,ok,128
4,dlpfc,sham,TP10,0.5605458062059974,ok,128
4,m1,active,Fp1,0.7692913987329383,ok,128
4,m1,active,Fp2,0.5834490609088471,ok,128
4,m1,active,F3,0.6182352694307788,ok,128
4,m1,active,F4,0.7445023181775092,ok,128
4,m1,active,C3,0.668404001789649,ok,128
4,m1,active,C4,0.5571297006840534,ok,128
4,m1,active,P3,0.6151239662323894,ok,128
4,m1,active,P4,0.5554661862383011,ok,128
4,m1,active,O1,0.4627059565135263,ok,128
4,m1,active,O2,0.6772340624059363,ok,128
4,m1,active,F7,0.38343273562177377,ok,128
4,m1,active,F8,0.535920986845078,ok,128
4,m1,active,T7,0.6929614525201819,ok,128
4,m1,active,T8,0.63349571904863,ok,128
4,m1,active,P7,0.4584823823319807,ok,128
4,m1,active,P8,0.7686984247241557,ok,128
4,m1,active,Fz,0.6582505904566631,ok,128
4,m1,active,Cz,0.5174493950679302,ok,128
4,m1,active,Pz,0.7060309793845434,ok,128
4,m1,active,Iz,0.5825219754741747,ok,128
4,m1,active,FC1,0.7163264525963806,ok,128
4,m1,active,FC2,0.46582787776470513,ok,128
4,m1,active,CP1,0.80913823808954,ok,128
4,m1,active,CP2,0.5844553742865032,ok,128
4,m1,active,FC5,0.8811375310363461,ok,128
4,m1,active,FC6,0.6219177462448789,ok,128
4,m1,active,CP5,0.5656408649130503,ok,128
4,m1,active,CP6,0.951175686827573,ok,128
4,m1,active,TP9,0.5533278085544676,ok,128
4,m1,active,TP10,0.6077386981231931,ok,128
4,m1,sham,Fp1,0.6945472063059492,ok,128
4,m1,sham,Fp2,0.5344105380437144,ok,128
4,m1,sham,F3,0.824437121028037,ok,128
4,m1,sham,F4,0.783052563109474,ok,128
4,m1,sham,C3,0.8040188730367274,ok,128
4,m1,sham,C4,0.6325570017157522,ok,128
4,m1,sham,P3,0.6830081121588367,ok,128
4,m1,sham,P4,0.7451363174579773,ok,128
4,m1,sham,O1,0.5086287750157494,ok,128
4,m1,sham,O2,0.5992320042584834,ok,128
4,m1,sham,F7,0.7139405571271167,ok,128
4,m1,sham,F8,0.7876195900118025,ok,128
4,m1,sham,T7,0.5025980767059601,ok,128
4,m1,sham,T8,0.7426967082919995,ok,128
4,m1,sham,P7,0.6124658256648547,ok,128
4,m1,sham,P8,0.5730447489855247,ok,128
4,m1,sham,Fz,0.7057342264896854,ok,128
4,m1,sham,Cz,0.6258090243132114,ok,128
4,m1,sham,Pz,0.7838974096097165,ok,128
4,m1,sham,Iz,0.5635670901886932,ok,128
4,m1,sham,FC1,0.7321727608938805,ok,128
4,m1,sham,FC2,0.6097175653839904,ok,128
4,m1,sham,CP1,0.6821417203240429,ok,128
4,m1,sham,CP2,0.5449275497424572,ok,128
4,m1,sham,FC5,0.6563036338151907,ok,128
4,m1,sham,FC6,0.7067175793917296,ok,128
4,m1,sham,CP5,0.5504311583834041,ok,128
4,m1,sham,CP6,0.8072360777748523,ok,128
4,m1,sham,TP9,0.6374829499435588,ok,128
4,m1,sham,TP10,0.6385818439183604,ok,128
4,ppc,active,Fp1,0.5418606602603904,ok,128
4,ppc,active,Fp2,0.5455803206915705,ok,128
4,ppc,active,F3,0.924315455437765,ok,128
4,ppc,active,F4,0.7649658292240206,ok,128
4,ppc,active,C3,0.6124801847016919,ok,128
4,ppc,active,C4,0.8963980470567008,ok,128
4,ppc,active,P3,0.733874343985129,ok,128
4,ppc,active,P4,0.736196515269536,ok,128
4,ppc,active,O1,0.608368227456084,ok,128
4,ppc,active,O2,0.5896010057337575,ok,128
4,ppc,active,F7,0.6813174348833366,ok,128
4,ppc,active,F8,0.6258011954922678,ok,128
4,ppc,active,T7,0.6001770743901892,ok,128
4,ppc,active,T8,0.6084601703238701,ok,128
4,ppc,active,P7,0.6496206927943364,ok,128
4,ppc,active,P8,0.5688263957954407,ok,128
4,ppc,active,Fz,0.9307637956435029,ok,128
4,ppc,active,Cz,0.5416137381992719,ok,128
4,ppc,active,Pz,0.6646745681743308,ok,128
4,ppc,active,Iz,0.5226006857867332,ok,128
4,ppc,active,FC1,0.5881862772355123,ok,128
4,ppc,active,FC2,0.48018922774750156,ok,128
4,ppc,active,CP1,0.6392596476801593,ok,128
4,ppc,active,CP2,0.5097467425211776,ok,128
4,ppc,active,FC5,0.8526660377064877,ok,128
4,ppc,active,FC6,0.6660480228082658,ok,128
4,ppc,active,CP5,0.8547028755380897,ok,128
4,ppc,active,CP6,0.8679217862964294,ok,128
4,ppc,active,TP9,0.5900674036291832,ok,128
4,ppc,active,TP10,0.543809289279391,ok,128
4,ppc,sham,Fp1,0.6815344977095228,ok,128
4,ppc,sham,Fp2,0.9806406214881755,ok,128
4,ppc,sham,F3,0.44796377003708704,ok,128
4,ppc,sham,F4,0.501930500223015,ok,128
4,ppc,sham,C3,0.6655594431779295,ok,128
4,ppc,sham,C4,0.4616663942936172,ok,128
4,ppc,sham,P3,0.6710126909704778,ok,128
4,ppc,sham,P4,0.5792120772220352,ok,128
4,ppc,sham,O1,0.7059606467022058,ok,128
4,ppc,sham,O2,0.5749850494035816,ok,128
4,ppc,sham,F7,0.4934982399370154,ok,128
4,ppc,sham,F8,0.7930088229333362,ok,128
4,ppc,sham,T7,0.6793583276263564,ok,128
4,ppc,sham,T8,0.8585994855071327,ok,128
4,ppc,sham,P7,0.6274965173674616,ok,128
4,ppc,sham,P8,0.5559423906135113,ok,128
4,ppc,sham,Fz,0.5908302731306345,ok,128
4,ppc,sham,Cz,0.5140785349436083,ok,128
4,ppc,sham,Pz,0.6275232901649322,ok,128
4,ppc,sham,Iz,0.6161424196996049,ok,128
4,ppc,sham,FC1,0.5630679630604065,ok,128
4,ppc,sham,FC2,0.5199020452303016,ok,128
4,ppc,sham,CP1,0.6494312735490488,ok,128
4,ppc,sham,CP2,0.6644352226085931,ok,128
4,ppc,sham,FC5,0.5709176287352941,ok,128
4,ppc,sham,FC6,0.7575454516512632,ok,128
4,ppc,sham,CP5,0.6655799379374205,ok,128
4,ppc,sham,CP6,0.7032829956609802,ok,128
4,ppc,sham,TP9,0.6248785050385509,ok,128
4,ppc,sham,TP10,0.5546799626444442,ok,128
5,dlpfc,active,Fp1,0.6928827162051202,ok,128
5,dlpfc,active,Fp2,0.6283282590723873,ok,128
5,dlpfc,active,F3,0.77199099397092,ok,128
5,dlpfc,active,F4,0.636177314538444,ok,128
5,dlpfc,active,C3,1.003216300439147,ok,128
5,dlpfc,active,C4,0.47645171575511214,ok,128
5,dlpfc,active,P3,0.5477632116436476,ok,128
5,dlpfc,active,P4,0.6941397037396403,ok,128
5,dlpfc,active,O1,0.5377954045016208,ok,128
5,dlpfc,active,O2,0.9881979292431022,ok,128
5,dlpfc,active,F7,0.8552879694512807,ok,128
5,dlpfc,active,F8,0.7656276547324087,ok,128
5,dlpfc,active,T7,0.7766167282907145,ok,128
5,dlpfc,active,T8,0.6250168299353307,ok,128
5,dlpfc,active,P7,0.551144501190467,ok,128
5,dlpfc,active,P8,0.8863126471622681,ok,128
5,dlpfc,active,Fz,0.5229458837751246,ok,128
5,dlpfc,active,Cz,0.5532752357325111,ok,128
5,dlpfc,active,Pz,0.7464567981510939,ok,128
5,dlpfc,active,Iz,0.6400164057992868,ok,128
5,dlpfc,active,FC1,0.5694336593189028,ok,128
5,dlpfc,active,FC2,0.4827916257022531,ok,128
5,dlpfc,active,CP1,0.6822442192433168,ok,128
5,dlpfc,active,CP2,0.537865892976819,ok,128
5,dlpfc,active,FC5,0.8319437681598147,ok,128
5,dlpfc,active,FC6,0.7993183040147755,ok,128
5,dlpfc,active,CP5,0.5644286141976087,ok,128
5,dlpfc,active,CP6,0.5595759875427326,ok,128
5,dlpfc,active,TP9,0.600810409040081,ok,128
5,dlpfc,active,TP10,0.8259284461721766,ok,128
5,dlpfc,sham,Fp1,0.539998541706218,ok,128
5,dlpfc,sham,Fp2,0.45029864858832075,ok,128
5,dlpfc,sham,F3,0.5189149971278453,ok,128
5,dlpfc,sham,F4,0.6116777781441235,ok,128
5,dlpfc,sham,C3,0.5605216704033713,ok,128
5,dlpfc,sham,C4,0.831073984082514,ok,128
5,dlpfc,sham,P3,0.49845561024271196,ok,128
5,dlpfc,sham,P4,0.6874286874731108,ok,128
5,dlpfc,sham,O1,0.8619282103808452,ok,128
5,dlpfc,sham,O2,0.5964254330407326,ok,128
5,dlpfc,sham,F7,0.9739583590327108,ok,128
5,dlpfc,sham,F8,0.4889951390793275,ok,128
5,dlpfc,sham,T7,0.7259072139085522,ok,128
5,dlpfc,sham,T8,0.4731450453718339,ok,128
5,dlpfc,sham,P7,0.8441636029219918,ok,128
5,dlpfc,sham,P8,0.39730741612784937,ok,128
5,dlpfc,sham,Fz,0.6064714731012967,ok,128
5,dlpfc,sham,Cz,0.5621580350170454,ok,128
5,dlpfc,sham,Pz,0.6659978354830647,ok,128
5,dlpfc,sham,Iz,0.49345109931325715,ok,128
5,dlpfc,sham,FC1,0.6532252668622689,ok,128
5,dlpfc,sham,FC2,0.48405350752248394,ok,128
5,dlpfc,sham,CP1,0.6650672252208863,ok,128
5,dlpfc,sham,CP2,0.6782694421056568,ok,128
5,dlpfc,sham,FC5,0.5279402663177345,ok,128
5,dlpfc,sham,FC6,0.6534154215784848,ok,128
5,dlpfc,sham,CP5,0.5134076509136918,ok,128
5,dlpfc,sham,CP6,0.4507371402273139,ok,128
5,dlpfc,sham,TP9,0.5716165658259982,ok,128
5,dlpfc,sham,TP10,0.5309726272761384,ok,128
5,m1,active,Fp1,0.5828480680448398,ok,128
5,m1,active,Fp2,0.625698007287984,ok,128
5,m1,active,F3,0.6208832074476323,ok,128
5,m1,active,F4,0.6521275267555081,ok,128
5,m1,active,C3,0.8657393386249668,ok,128
5,m1,active,C4,0.6990220700292935,ok,128
5,m1,active,P3,0.6711541461467325,ok,128
5,m1,active,P4,0.7359299396463571,ok,128
5,m1,active,O1,0.6207638917032697,ok,128
5,m1,active,O2,0.6329394742337079,ok,128
5,m1,active,F7,0.8285404842237621,ok,128
5,m1,active,F8,0.7601242151303734,ok,128
5,m1,active,T7,0.577517130962107,ok,128
5,m1,active,T8,0.6867181185825028,ok,128
5,m1,active,P7,0.5532538262842635,ok,128
5,m1,active,P8,0.5162338633488949,ok,128
5,m1,active,Fz,0.6328892311837323,ok,128
5,m1,active,Cz,0.5788386374517549,ok,128
5,m1,active,Pz,0.7481830074339558,ok,128
5,m1,active,Iz,0.44437478231465966,ok,128
5,m1,active,FC1,0.6141743018297128,ok,128
5,m1,active,FC2,0.6819129476778539,ok,128
5,m1,active,CP1,0.6452912929669219,ok,128
5,m1,active,CP2,0.7247951175118451,ok,128
5,m1,active,FC5,0.7881392257424762,ok,128
5,m1,active,FC6,0.735947827046795,ok,128
5,m1,active,CP5,0.6207922082749473,ok,128
5,m1,active,CP6,0.6363419013065178,ok,128
5,m1,active,TP9,0.6398876639460543,ok,128
5,m1,active,TP10,0.8460334112143326,ok,128
5,m1,sham,Fp1,0.7406260780890717,ok,128
5,m1,sham,Fp2,0.8400147362757537,ok,128
5,m1,sham,F3,1.0511597742964736,ok,128
5,m1,sham,F4,0.8327561979427043,ok,128
5,m1,sham,C3,0.6836284499092496,ok,128
5,m1,sham,C4,0.66412716319911,ok,128
5,m1,sham,P3,1.128659697969302,ok,128
5,m1,sham,P4,0.9977097345319493,ok,128
5,m1,sham,O1,0.8736208434672891,ok,128
5,m1,sham,O2,0.8544242207926545,ok,128
5,m1,sham,F7,0.7964270480372657,ok,128
5,m1,sham,F8,0.8135820680182458,ok,128
5,m1,sham,T7,1.1151268517018442,ok,128
5,m1,sham,T8,0.8324659228981947,ok,128
5,m1,sham,P7,1.1534818298632383,ok,128
5,m1,sham,P8,0.7377371783571598,ok,128
5,m1,sham,Fz,0.7233342255305631,ok,128
5,m1,sham,Cz,1.0131577217183618,ok,128
5,m1,sham,Pz,0.9936118354364046,ok,128
5,m1,sham,Iz,0.9907828958304163,ok,128
5,m1,sham,FC1,0.8078179002551746,ok,128
5,m1,sham,FC2,0.9616957448143572,ok,128
5,m1,sham,CP1,0.865999545874303,ok,128
5,m1,sham,CP2,0.7441850307908782,ok,128
5,m1,sham,FC5,1.218261895103678,ok,128
5,m1,sham,FC6,0.8996251616609553,ok,128
5,m1,sham,CP5,1.111019499853747,ok,128
5,m1,sham,CP6,0.8816392652417836,ok,128
5,m1,sham,TP9,0.8567356767364516,ok,128
5,m1,sham,TP10,0.8905480290025295,ok,128
5,ppc,active,Fp1,0.7199483688858552,ok,128
5,ppc,active,Fp2,0.6930192842011836,ok,128
5,ppc,active,F3,0.7411933918051029,ok,128
5,ppc,active,F4,0.7057767004686437,ok,128
5,ppc,active,C3,0.7323186685659736,ok,128
5,ppc,active,C4,0.4322007132937783,ok,128
5,ppc,active,P3,0.5814875349653993,ok,128
5,ppc,active,P4,0.7220778313747356,ok,128
5,ppc,active,O1,0.6037305886882306,ok,128
5,ppc,active,O2,0.6809920398896062,ok,128
5,ppc,active,F7,0.7077842212530291,ok,128
5,ppc,active,F8,0.59956011482487,ok,128
5,ppc,active,T7,0.6885194267012632,ok,128
5,ppc,active,T8,0.6635810151611439,ok,128
5,ppc,active,P7,0.6228410920894264,ok,128
5,ppc,active,P8,0.6086361369190265,ok,128
5,ppc,active,Fz,0.5891238946263055,ok,128
5,ppc,active,Cz,0.5656383615238888,ok,128
5,ppc,active,Pz,0.6846389337275932,ok,128
5,ppc,active,Iz,0.5874837026105365,ok,128
5,ppc,active,FC1,0.5462035284542964,ok,128
5,ppc,active,FC2,0.6310356877214593,ok,128
5,ppc,active,CP1,0.7630609208607402,ok,128
5,ppc,active,CP2,0.7582003853907355,ok,128
5,ppc,active,FC5,0.7482498802959435,ok,128
5,ppc,active,FC6,0.4525281509574345,ok,128
5,ppc,active,CP5,0.6136106648998281,ok,128
5,ppc,active,CP6,0.6925704073124738,ok,128
5,ppc,active,TP9,0.6941721436025317,ok,128
5,ppc,active,TP10,0.7389155685834978,ok,128
5,ppc,sham,Fp1,0.6406008173356312,ok,128
5,ppc,sham,Fp2,0.7306064487326636,ok,128
5,ppc,sham,F3,0.7395166049849796,ok,128
5,ppc,sham,F4,0.7642027958017475,ok,128
5,ppc,sham,C3,0.6063872710149427,ok,128
5,ppc,sham,C4,0.758378333219552,ok,128
5,ppc,sham,P3,0.7529379413636005,ok,128
5,ppc,sham,P4,0.7473689662339567,ok,128
5,ppc,sham,O1,0.7084606460558373,ok,128
5,ppc,sham,O2,0.7042164644766248,ok,128
5,ppc,sham,F7,0.6340556896670589,ok,128
5,ppc,sham,F8,0.719754028939382,ok,128
5,ppc,sham,T7,0.7966383007964004,ok,128
5,ppc,sham,T8,0.7418168151824897,ok,128
5,ppc,sham,P7,0.629725785021283,ok,128
5,ppc,sham,P8,0.6243488776742402,ok,128
5,ppc,sham,Fz,0.7438224869323024,ok,128
5,ppc,sham,Cz,0.6290916373924751,ok,128
5,ppc,sham,Pz,0.548534939855496,ok,128
5,ppc,sham,Iz,0.6922130429574944,ok,128
5,ppc,sham,FC1,0.6033394364892759,ok,128
5,ppc,sham,FC2,0.6458784841048717,ok,128
5,ppc,sham,CP1,0.613847255664008,ok,128
5,ppc,sham,CP2,0.7664440248829872,ok,128
5,ppc,sham,FC5,0.6751312586508024,ok,128
5,ppc,sham,FC6,0.8209693721306052,ok,128
5,ppc,sham,CP5,0.8250751631762487,ok,128
5,ppc,sham,CP6,0.624259700262918,ok,128
5,ppc,sham,TP9,0.7309106607833886,ok,128
5,ppc,sham,TP10,0.6836098428713739,ok,128
6,dlpfc,active,Fp1,1.4364904824763496,ok,128
6,dlpfc,active,Fp2,0.5132375639054106,ok,128
6,dlpfc,active,F3,0.5188329306854313,ok,128
6,dlpfc,active,F4,1.21036221235197,ok,128
6,dlpfc,active,C3,0.8582747801563451,ok,128
6,dlpfc,active,C4,0.9229843264487027,ok,128
6,dlpfc,active,P3,0.5885021451957517,ok,128
6,dlpfc,active,P4,1.008350173999499,ok,128
6,dlpfc,active,O1,0.7680877702797486,ok,128
6,dlpfc,active,O2,0.7276011760992162,ok,128
6,dlpfc,active,F7,0.7016178888906252,ok,128
6,dlpfc,active,F8,1.6208549588580146,ok,128
6,dlpfc,active,T7,0.7563429040338313,ok,128
6,dlpfc,active,T8,0.6027582469195947,ok,128
6,dlpfc,active,P7,0.6525880887108269,ok,128
6,dlpfc,active,P8,0.8522879607206352,ok,128
6,dlpfc,active,Fz,0.9289892411866736,ok,128
6,dlpfc,active,Cz,0.6755246034672009,ok,128
6,dlpfc,active,Pz,0.6127420654685649,ok,128
6,dlpfc,active,Iz,0.9340329870427793,ok,128
6,dlpfc,active,FC1,0.591223331399548,ok,128
6,dlpfc,active,FC2,1.0277749948610713,ok,128
6,dlpfc,active,CP1,0.9393532288118975,ok,128
6,dlpfc,active,CP2,0.41469333855599966,ok,128
6,dlpfc,active,FC5,0.8192355145897647,ok,128
6,dlpfc,active,FC6,0.8568227305710718,ok,128
6,dlpfc,active,CP5,0.5490665364452981,ok,128
6,dlpfc,active,CP6,0.4575055848330656,ok,128
6,dlpfc,active,TP9,0.5296432192124045,ok,128
6,dlpfc,active,TP10,0.31913694740395515,ok,128
6,dlpfc,sham,Fp1,0.6480576377650498,ok,128
6,dlpfc,sham,Fp2,0.7105498748543779,ok,128
6,dlpfc,sham,F3,0.5918833276568265,ok,128
6,dlpfc,sham,F4,0.6572990512010163,ok,128
6,dlpfc,sham,C3,0.669274630892258,ok,128
6,dlpfc,sham,C4,0.5409673413854625,ok,128
6,dlpfc,sham,P3,0.7264075466526375,ok,128
6,dlpfc,sham,P4,0.56227787017328,ok,128
6,dlpfc,sham,O1,0.9207099892858766,ok,128
6,dlpfc,sham,O2,0.635641131362197,ok,128
6,dlpfc,sham,F7,0.7171092903182713,ok,128
6,dlpfc,sham,F8,0.5789278767417794,ok,128
6,dlpfc,sham,T7,0.5039941752907237,ok,128
6,dlpfc,sham,T8,0.5658561389276362,ok,128
6,dlpfc,sham,P7,0.8179951482771805,ok,128
6,dlpfc,sham,P8,0.7746303825635877,ok,128
6,dlpfc,sham,Fz,0.7520875984553285,ok,128
6,dlpfc,sham,Cz,0.6945249535276954,ok,128
6,dlpfc,sham,Pz,0.6058076981090641,ok,128
6,dlpfc,sham,Iz,0.5959763604246874,ok,128
6,dlpfc,sham,FC1,0.8612645948148547,ok,128
6,dlpfc,sham,FC2,0.46206682693115153,ok,128
6,dlpfc,sham,CP1,0.6628371415445609,ok,128
6,dlpfc,sham,CP2,0.6560266080389215,ok,128
6,dlpfc,sham,FC5,0.6507745152490299,ok,128
6,dlpfc,sham,FC6,0.6023797150692123,ok,128
6,dlpfc,sham,CP5,0.7018751584066503,ok,128
6,dlpfc,sham,CP6,0.5454324484753621,ok,128
6,dlpfc,sham,TP9,0.8136984010472584,ok,128
6,dlpfc,sham,TP10,0.8502196550257244,ok,128
6,m1,active,Fp1,0.7346062356122531,ok,128
6,m1,active,Fp2,0.7431675526678979,ok,128
6,m1,active,F3,0.7407096050883474,ok,128
6,m1,active,F4,0.6295937152492792,ok,128
6,m1,active,C3,0.7295551041690689,ok,128
6,m1,active,C4,0.6290145537644103,ok,128
6,m1,active,P3,0.55344679180781,ok,128
6,m1,active,P4,0.7236339848854296,ok,128
6,m1,active,O1,0.7166022997726128,ok,128
6,m1,active,O2,0.7684171677270701,ok,128
6,m1,active,F7,0.7349865085645717,ok,128
6,m1,active,F8,0.6319543556175788,ok,128
6,m1,active,T7,0.717120934321411,ok,128
6,m1,active,T8,0.6594390306025077,ok,128
6,m1,active,P7,0.6700486279497765,ok,128
6,m1,active,P8,0.5035266293622165,ok,128
6,m1,active,Fz,0.7107487998978821,ok,128
6,m1,active,Cz,0.7628747487535698,ok,128
6,m1,active,Pz,0.47902020290136976,ok,128
6,m1,active,Iz,0.8325109447073432,ok,128
6,m1,active,FC1,0.7410094399798446,ok,128
6,m1,active,FC2,0.6318235246761085,ok,128
6,m1,active,CP1,0.569414933143406,ok,128
6,m1,active,CP2,0.8338023373158022,ok,128
6,m1,active,FC5,0.7267901186142148,ok,128
6,m1,active,FC6,0.5434326981546145,ok,128
6,m1,active,CP5,0.5886727264577221,ok,128
6,m1,active,CP6,0.7901341996056771,ok,128
6,m1,active,TP9,0.6732337264259052,ok,128
6,m1,active,TP10,0.5295677122497983,ok,128
6,m1,sham,Fp1,0.7053655428359036,ok,128
6,m1,sham,Fp2,0.7847331750770055,ok,128
6,m1,sham,F3,0.677653919545743,ok,128
6,m1,sham,F4,0.7413915595312648,ok,128
6,m1,sham,C3,0.6936173993973922,ok,128
6,m1,sham,C4,0.6050467002884926,ok,128
6,m1,sham,P3,0.7057858968399595,ok,128
6,m1,sham,P4,0.7300812735528986,ok,128
6,m1,sham,O1,0.6795171163938519,ok,128
6,m1,sham,O2,0.6411453751695223,ok,128
6,m1,sham,F7,0.7124521597841406,ok,128
6,m1,sham,F8,0.7370714243847649,ok,128
6,m1,sham,T7,0.6723532129489826,ok,128
6,m1,sham,T8,0.6003461038431673,ok,128
6,m1,sham,P7,0.6763279905290394,ok,128
6,m1,sham,P8,0.6664158734738903,ok,128
6,m1,sham,Fz,0.6667072562489225,ok,128
6,m1,sham,Cz,0.6665284057967662,ok,128
6,m1,sham,Pz,0.7101584326059787,ok,128
6,m1,sham,Iz,0.5939491974724838,ok,128
6,m1,sham,FC1,0.7344299232737875,ok,128
6,m1,sham,FC2,0.663114645717961,ok,128
6,m1,sham,CP1,0.7802310469792164,ok,128
6,m1,sham,CP2,0.5976214069872583,ok,128
6,m1,sham,FC5,0.6501570047227514,ok,128
6,m1,sham,FC6,0.6978908063799476,ok,128
6,m1,sham,CP5,0.7714767963312587,ok,128
6,m1,sham,CP6,0.6162837629902878,ok,128
6,m1,sham,TP9,0.7015938338691515,ok,128
6,m1,sham,TP10,0.6271660911506911,ok,128
6,ppc,active,Fp1,0.5629195734001143,ok,128
6,ppc,active,Fp2,0.898714354449886,ok,128
6,ppc,active,F3,0.6320905114391167,ok,128
6,ppc,active,F4,0.8588371656466639,ok,128
6,ppc,active,C3,0.6096385149297541,ok,128
6,ppc,active,C4,0.9445186989128574,ok,128
6,ppc,active,P3,0.7345304162988937,ok,128
6,ppc,active,P4,0.5653134463373191,ok,128
6,ppc,active,O1,0.5866006342570256,ok,128
6,ppc,active,O2,0.7262986463299439,ok,128
6,ppc,active,F7,0.6432067957638326,ok,128
6,ppc,active,F8,0.7992140165655699,ok,128
6,ppc,active,T7,0.6771499949195022,ok,128
6,ppc,active,T8,0.8612542489593632,ok,128
6,ppc,active,P7,0.5685339943647791,ok,128
6,ppc,active,P8,0.9517512543918453,ok,128
6,ppc,active,Fz,0.5115242365067735,ok,128
6,ppc,active,Cz,0.5625311505875764,ok,128
6,ppc,active,Pz,0.5644412733414839,ok,128
6,ppc,active,Iz,0.6431071855195367,ok,128
6,ppc,active,FC1,0.5372182383187908,ok,128
6,ppc,active,FC2,0.509202491694781,ok,128
6,ppc,active,CP1,0.6378574857721792,ok,128
6,ppc,active,CP2,0.5818863596469117,ok,128
6,ppc,active,FC5,0.5742664351771958,ok,128
6,ppc,active,FC6,0.8408000513430041,ok,128
6,ppc,active,CP5,0.5878910600460736,ok,128
6,ppc,active,CP6,0.5842294085138501,ok,128
6,ppc,active,TP9,0.5549829935977955,ok,128
6,ppc,active,TP10,0.567774472117525,ok,128
6,ppc,sham,Fp1,0.6900349600240678,ok,128
6,ppc,sham,Fp2,0.7027268668379074,ok,128
6,ppc,sham,F3,0.7202779555289823,ok,128
6,ppc,sham,F4,0.7279623953802079,ok,128
